libName,lbiType,sidoName,gunguName,closeDay,weekdayTime,satTime,holidayTime,tkNum,tkDay,adrress,phNum,url,latitude,longitude
학마을도서관 (어린이 자료실),공공도서관,서울특별시,도봉구,매주월요일,09:00-18:00,09:00-17:00,09:00-17:00,5,14,서울특별시 도봉구 도봉구 시루봉로 128,02-955-0655,http://www.unilib.dobong.kr/,37.662110,127.0278200
방학동영유아플라자,공공도서관,서울특별시,도봉구,매주일요일,09:30-17:30,10:00-15:00,00:00-00:00,5,14,서울특별시 도봉구 도봉구 방학로 12길 28 (방학동),02-3494-3557,http://www.doccic.go.kr/youngua/,37.663230,127.0303300
창동영유아플라자,공공도서관,서울특별시,도봉구,매주월요일,09:30-17:30,00:00-00:00,10:00-15:00,5,14,서울특별시 도봉구 도봉구 우이천로4길 24-5 (창동),02-994-3372,http://www.doccic.go.kr/youngua/,37.633510,127.041100
무수골 도서관,어린이도서관,서울특별시,도봉구,매주월요일,09:00-18:00,09:00-17:00,09:00-17:00,5,14,서울특별시 도봉구 도봉구 도봉로175길 10,02-3492-0078,http://www.unilib.dobong.kr/,37.6829589,127.0428608
방학1동 공립 작은도서관,작은도서관,서울특별시,도봉구,"매주토, 일요일",10:00-17:00,00:00-00:00,00:00-00:00,5,14,서울특별시 도봉구 도봉구 방학로2길 27,02-2091-5904,,37.6641869,127.0406367
방학2동 공립 작은도서관,작은도서관,서울특별시,도봉구,"매주토, 일요일",10:00-17:00,00:00-00:00,00:00-00:00,5,14,서울특별시 도봉구 도봉구 시루봉로 226,02-2091-5905,,37.668177,127.0350425
방학3동 공립 작은도서관,작은도서관,서울특별시,도봉구,"매주월, 일요일",10:00-17:00,10:00-13:00,00:00-00:00,5,14,서울특별시 도봉구 도봉구 해등로32길 80,02-2091-5906,,37.659890,127.023820
도봉1동 공립 작은도서관,작은도서관,서울특별시,도봉구,"매주토, 일요일",10:00-17:00,00:00-00:00,00:00-00:00,5,14,서울특별시 도봉구 도봉구 도봉로169 나길 22,02-2091-5912,,37.6786704,127.0433569
도봉2동 공립 작은도서관,작은도서관,서울특별시,도봉구,"매주토, 일요일",14:00-17:00,00:00-00:00,00:00-00:00,5,14,서울특별시 도봉구 도봉구 마들로 668,02-2091-5913,,37.6696229,127.0465415
쌍문1동 공립 작은도서관,작은도서관,서울특별시,도봉구,"매주토, 일요일",10:00-17:00,00:00-00:00,00:00-00:00,5,14,서울특별시 도봉구 도봉구 노해로 147,02-2091-5900,,37.6479992,127.0260364
쌍문2동 공립 작은도서관,작은도서관,서울특별시,도봉구,"매주토, 일요일",14:00-17:00,00:00-00:00,00:00-00:00,5,14,서울특별시 도봉구 도봉구 방학로3길 117,02-2091-5901,,37.6580211,127.0387508
꿈을이루는작은도서관,작은도서관,서울특별시,마포구,"일요일, 공휴일",10:00-19:00,10:00-16:00,00:00-00:00,5,14,"서울특별시 마포구 마포대로7길 18, 2층",02-706-4785,https://mplib.mapo.go.kr/libsmall,37.547105,126.952155
아름드리작은도서관,작은도서관,서울특별시,마포구,"일요일, 공휴일",10:00-19:00,10:00-16:00,00:00-00:00,5,14,"서울특별시 마포구 방울내로7길 11, 1층",02-322-8639,https://mplib.mapo.go.kr/libsmall,37.560313,126.902316
해오름작은도서관,작은도서관,서울특별시,마포구,"일요일, 공휴일",10:00-19:00,10:00-16:00,00:00-00:00,5,14,"서울특별시 마포구 신촌로26길 10, 2층",02-714-8080,https://mplib.mapo.go.kr/libsmall,37.555848,126.942368
성메작은도서관,작은도서관,서울특별시,마포구,"일요일, 공휴일",10:00-19:00,10:00-16:00,00:00-00:00,5,14,"서울특별시 마포구 월드컵북로30길 22, 2층",02-373-4785,https://mplib.mapo.go.kr/libsmall,37.568610,126.908975
성산글마루작은도서관,작은도서관,서울특별시,마포구,"일요일, 공휴일",10:00-19:00,10:00-16:00,00:00-00:00,5,14,"서울특별시 마포구 월드컵북로 235, 3층",02-373-2900,https://mplib.mapo.go.kr/libsmall,37.569702,126.901420
늘푸른소나무작은도서관,작은도서관,서울특별시,마포구,"일요일, 공휴일",09:00-18:00,10:00-16:00,00:00-00:00,5,14,"서울특별시 마포구 백범로 227, 3층",02-718-4785,https://mplib.mapo.go.kr/libsmall,37.542233,126.955494
복사골작은도서관,작은도서관,서울특별시,마포구,"일요일, 공휴일",10:00-19:00,10:00-16:00,00:00-00:00,5,14,"서울특별시 마포구 도화4길 53, 3~4층",02-716-5800,https://mplib.mapo.go.kr/libsmall,37.539535,126.951922
용강동작은도서관,작은도서관,서울특별시,마포구,"일요일, 공휴일",10:00-19:00,10:00-16:00,00:00-00:00,5,14,"서울특별시 마포구 토정로31길 31, 2층",02-716-4785,https://mplib.mapo.go.kr/libsmall,37.542328,126.942830
초록숲작은도서관,작은도서관,서울특별시,마포구,"일요일, 공휴일",09:00-18:00,10:00-16:00,00:00-00:00,5,14,"서울특별시 마포구 마포대로11길 44-81, B1층",02-313-4785,https://mplib.mapo.go.kr/libsmall,37.552161,126.951225
마포푸르메어린이도서관,공공도서관,서울특별시,마포구,"일요일, 공휴일",09:00-18:00,10:00-16:00,00:00-00:00,5,14,"서울특별시 마포구 월드컵북로 494, 1층",02-6070-9286,https://mplib.mapo.go.kr/libsmall,37.584644,126.880515
마포중앙도서관,공공도서관,서울특별시,마포구,"월요일, 공휴일",09:00-22:00,09:00-22:00,00:00-00:00,5,14,서울특별시 마포구 성산로 128,02-3153-5800,https://mplib.mapo.go.kr/mcl,37.564019,126.908442
마포구립하늘도서관,공공도서관,서울특별시,마포구,"금요일, 공휴일",09:00-22:00,09:00-18:00,00:00-00:00,5,14,"서울특별시 마포구 월드컵로 212, 12층",02-3153-6260,https://mplib.mapo.go.kr/skylib,37.566379,126.901616
마포구립서강도서관,공공도서관,서울특별시,마포구,"화요일, 공휴일",09:00-22:00,09:00-20:00,00:00-00:00,5,14,"서울특별시 마포구 독막로165, 3~5층",02-3141-7053,https://mplib.mapo.go.kr/sglib,37.547737,126.932059
마포어린이영어도서관,어린이도서관,서울특별시,마포구,"일요일, 공휴일",10:00-19:00,10:00-18:00,00:00-00:00,4,14,"서울특별시 마포구 도화4길 53, 2층",02-716-3987,https://mplib.mapo.go.kr/englib,37.539535,126.951922
꿈나래어린이영어도서관,어린이도서관,서울특별시,마포구,"일요일, 공휴일",10:00-19:00,10:00-18:00,00:00-00:00,4,14,"서울특별시 마포구 월드컵로13길 80, 2층",02-323-1841,https://mplib.mapo.go.kr/englib,37.555235,126.905684
성북정보도서관,공공도서관,서울특별시,성북구,"매월 첫째, 셋째 주 월요일 및 법정공휴일",09:00-18:00,09:00-18:00,09:00-18:00,5,14,서울특별시 성북구 화랑로 18자길 13,02-962-1081,https://www.sblib.seoul.kr/sblib/,37.6049514,127.0505858
아리랑도서관,공공도서관,서울특별시,성북구,"매월 둘째, 넷째 주 월요일 및 법정공휴일",09:00-18:00,09:00-18:00,09:00-18:00,5,14,서울특별시 성북구 아리랑로 82,02-3291-4990,https://www.sblib.seoul.kr/sblib/,37.60005935,127.0139286
해오름도서관,공공도서관,서울특별시,성북구,매주 월요일 및 법정공휴일,09:00-18:00,09:00-18:00,09:00-18:00,5,14,서울특별시 성북구 성북로4길 52,02-6925-7002,https://www.sblib.seoul.kr/sblib/,37.59290593,127.0094026
종암동새날도서관,공공도서관,서울특별시,성북구,매주 월요일 및 법정공휴일,09:00-18:00,09:00-18:00,09:00-18:00,5,14,서울특별시 성북구 종암로 98-8,02-6925-6920,https://www.sblib.seoul.kr/sblib/,37.5990361,127.035222
서경로꿈마루도서관,작은도서관,서울특별시,성북구,매주 월요일 및 법정공휴일,09:00-18:00,09:00-18:00,09:00-18:00,5,14,서울특별시 성북구 서경로 94-1,02-6925-0300,https://www.sblib.seoul.kr/sblib/,37.61146229,127.0138628
석관동미리내도서관,공공도서관,서울특별시,성북구,매주 월요일 및 법정공휴일,09:00-18:00,09:00-18:00,09:00-18:00,5,14,서울특별시 성북구 한천로66길 203,02-960-5067,https://www.sblib.seoul.kr/sblib/,37.6134793,127.0654922
달빛마루도서관,공공도서관,서울특별시,성북구,매주 월요일 및 법정공휴일,09:00-18:00,09:00-18:00,09:00-18:00,5,14,서울특별시 성북구 종암로 167,02-911-0993,https://www.sblib.seoul.kr/sblib/,37.6050584,127.0309893
정릉도서관,공공도서관,서울특별시,성북구,매주 월요일 및 법정공휴일,09:00-18:00,09:00-18:00,09:00-18:00,5,14,서울특별시 성북구 정릉로 242,02-2038-9928,https://www.sblib.seoul.kr/sblib/,37.60474125,127.0105819
청수도서관,공공도서관,서울특별시,성북구,매주 월요일 및 법정공휴일,09:00-18:00,09:00-18:00,09:00-18:00,5,14,서울특별시 성북구 보국문로 16가길 20,02-2038-4423,https://www.sblib.seoul.kr/sblib/,37.61174732,127.0107732
아리랑어린이도서관,공공도서관,서울특별시,성북구,"매월 둘째, 넷째 주 월요일 및 법정공휴일",09:00-18:00,09:00-18:00,09:00-18:00,5,14,서울특별시 성북구 아리랑로 75,02-6906-9362,https://www.sblib.seoul.kr/sblib/,37.59883044,127.0136249
이음도서관,작은도서관,서울특별시,성북구,매주 토요일 일요일 및 법정공휴일,09:00-18:00,00:00-00:00,09:00-18:00,5,14,서울특별시 성북구 보문로 168,02-6954-0023,https://www.sblib.seoul.kr/sblib/,37.5894118,127.0168327
월곡꿈그림도서관,공공도서관,서울특별시,성북구,매주 월요일 및 법정공휴일,09:00-18:00,09:00-18:00,09:00-18:00,5,14,서울특별시 성북구 화랑로 13길 17,02-6549-1553,https://www.sblib.seoul.kr/sblib/,37.60507324,127.0413674
장위행복누림도서관,공공도서관,서울특별시,성북구,"매주일요일,월요일 및 법정공휴일",09:00-18:00,09:00-18:00,09:00-18:00,5,14,서울특별시 성북구 장위로21다길 53,02-6906-9390,https://www.sblib.seoul.kr/sblib/,37.61589067,127.045836
성북길빛도서관,공공도서관,서울특별시,성북구,매주 월요일 및 법정공휴일,09:00-18:00,09:00-18:00,09:00-18:00,5,14,서울특별시 성북구 숭인로 8길 52,02-6949-0031,https://www.sblib.seoul.kr/sblib/,37.60996089,127.026443
강북문화정보도서관,공공도서관,서울특별시,강북구,매월둘째넷째월요일정부지정공휴일,09:00-23:00,09:00-23:00,09:00-23:00,5,14,서울특별시 강북구 오현로 145 (번동),02-944-3100,http://www.gblib.or.kr/gangbuk,37.625174,127.0360815951
강북청소년문화정보도서관,공공도서관,서울특별시,강북구,매월둘째넷째월요일정부지정공휴일,09:00-22:00,09:00-22:00,09:00-22:00,5,14,서울특별시 강북구 삼양로54길 68 (미아동),02-944-3140,http://www.gblib.or.kr/youth,37.6230802776,127.0215541213
솔샘문화정보도서관,공공도서관,서울특별시,강북구,매월첫째셋째월요일정부지정공휴일,09:00-22:00,09:00-22:00,09:00-22:00,5,14,서울특별시 강북구 솔샘로 177 (미아동),02-944-3150,http://www.gblib.or.kr/solsem,37.6204759388,127.012452
송중문화정보도서관,공공도서관,서울특별시,강북구,매월첫째셋째월요일정부지정공휴일,09:00-22:00,09:00-22:00,09:00-22:00,5,14,서울특별시 강북구 도봉로20나길 6 (미아동),02-944-3160,http://www.gblib.or.kr/songjung,37.618342,127.0299391507
수유문화정보도서관,공공도서관,서울특별시,강북구,매월첫째셋째월요일정부지정공휴일,09:00-22:00,09:00-22:00,09:00-22:00,5,14,서울특별시 강북구 삼양로 299 (수유동),02-944-3170,http://www.gblib.or.kr/mia,37.6300509732,127.017543
중곡문화체육센터도서관,공공도서관,서울특별시,광진구,"매월 첫째, 셋째 월요일, 공휴일",09:00-22:00,09:00-17:00,00:00-00:00,5,21,서울특별시 광진구 능동로 433(중곡동),02-3408-4900,http://www.gwangjinlib.seoul.kr/,37.5677777604,127.0848034472
용답동어린이작은도서관,공공도서관,서울특별시,성동구,"주말, 법정공휴일",09:00-18:00,00:00-00:00,00:00-00:00,3,14,서울특별시 성동구 용답중앙 23길 20 (용답동),02-2286-7523,https://www.sdlib.or.kr/lib15/,37.564066,127.055517
송정동늘푸른작은도서관,공공도서관,서울특별시,성동구,"주말, 법정공휴일",09:00-18:00,00:00-00:00,00:00-00:00,3,14,서울특별시 성동구 송정 14길 19 (송정동),02-2286-7509,https://www.sdlib.or.kr/lib14/,37.5510117564,127.068522
성수2가제3동작은도서관,공공도서관,서울특별시,성동구,"주말, 법정공휴일",14:00-17:00,00:00-00:00,00:00-00:00,3,14,서울특별시 성동구 광나루로 2길 35 (성수동2가),02-2286-7484,https://www.sdlib.or.kr/lib13/,37.5482220300,127.0552458980
성수2가제1동어린이작은도서관,공공도서관,서울특별시,성동구,"주말, 법정공휴일",09:00-18:00,00:00-00:00,00:00-00:00,3,14,서울특별시 성동구 뚝섬로 385-19 (성수동2가),02-2286-7478,https://www.sdlib.or.kr/lib12/,37.539501,127.054050
성수1가제2동어린이작은도서관,공공도서관,서울특별시,성동구,"주말, 법정공휴일",13:00-17:00,00:00-00:00,00:00-00:00,3,14,서울특별시 성동구 왕십리로 5길 3 (성수동1가),02-2286-7443,https://www.sdlib.or.kr/lib11/,37.5464030037,127.0443495423
성수1가제1동작은도서관,공공도서관,서울특별시,성동구,"주말, 법정공휴일",09:00-18:00,00:00-00:00,00:00-00:00,3,14,서울특별시 성동구 뚝섬로 3길 18 (성수동1가),02-2286-7422,https://www.sdlib.or.kr/lib10/,37.542037,127.049686
옥수동북카페,공공도서관,서울특별시,성동구,"주말, 법정공휴일",09:00-18:00,00:00-00:00,00:00-00:00,3,14,서울특별시 성동구 독서당로 205-1 (옥수동),02-2286-7418,https://www.sdlib.or.kr/lib09/,37.543670,127.013486
금호4가동어린이작은도서관,공공도서관,서울특별시,성동구,"주말, 법정공휴일",09:00-18:00,00:00-00:00,00:00-00:00,3,14,서울특별시 성동구 독서당로 46길 26 (금호동4가),02-2286-7383,https://www.sdlib.or.kr/lib08/,37.547171,127.022310
"금호2,3가동어린이작은도서관",공공도서관,서울특별시,성동구,"주말, 법정공휴일",09:00-16:00,00:00-00:00,00:00-00:00,3,14,서울특별시 성동구 무수막 18길1 (금호동2가),02-2286-7374,https://www.sdlib.or.kr/lib07/,37.553233,127.0209110953
금호1가동우리동네북카페책단지꿀단지,공공도서관,서울특별시,성동구,"주말, 법정공휴일",09:00-18:00,00:00-00:00,00:00-00:00,3,14,서울특별시 성동구 행당로 15 (금호동1가),02-2286-7343,https://www.sdlib.or.kr/lib06/,37.554834,127.021637
응봉동어린이작은도서관,공공도서관,서울특별시,성동구,"주말, 법정공휴일",10:00-17:00,00:00-00:00,00:00-00:00,3,14,서울특별시 성동구 독서당로 424 (응봉동),02-2286-7335,https://www.sdlib.or.kr/lib05/,37.553118,127.033401
행당제2동어린이작은도서관,공공도서관,서울특별시,성동구,"주말, 법정공휴일",09:00-18:00,00:00-00:00,00:00-00:00,3,14,서울특별시 성동구 행당로 9길 9 (행당동),02-2286-7567,https://www.sdlib.or.kr/lib04/,37.5582215718,127.029361
사근동어린이놀이터도서관,공공도서관,서울특별시,성동구,"주말, 법정공휴일",09:00-18:00,00:00-00:00,00:00-00:00,3,14,서울특별시 성동구 사근동길 37 (사근동),02-2286-7271,https://www.sdlib.or.kr/lib03/,37.5614997515,127.0453273317
마장동작은도서관,공공도서관,서울특별시,성동구,"주말, 법정공휴일",14:00-18:00,00:00-00:00,00:00-00:00,3,14,서울특별시 성동구 마장로 42길11 (마장동),02-2286-7256,https://www.sdlib.or.kr/lib02/,37.5663182489,127.0454072202
왕십리제2동작은도서관,공공도서관,서울특별시,성동구,"주말, 법정공휴일",09:00-18:00,00:00-00:00,00:00-00:00,3,14,서울특별시 성동구 무학봉길 69 (하왕십리동),02-2286-7223,https://www.sdlib.or.kr/lib01/,37.561057,127.0305138351
왕십리도선동희망문고,공공도서관,서울특별시,성동구,법정공휴일,09:00-18:00,10:00-16:00,00:00-00:00,3,14,서울특별시 성동구 마장로 141 (상왕십리동),02-2286-7214,http://wangsimnidoseon.sd.go.kr/,37.5678739340,127.0255270951
성동구립청계도서관,공공도서관,서울특별시,성동구,"매주 월요일, 법정공휴일",09:00-20:00,09:00-20:00,00:00-00:00,5,14,서울특별시 성동구 마장로 141,02-2204-7580,https://www.sdlib.or.kr/cg/,37.5678739340,127.0255270951
성동구립성수도서관,공공도서관,서울특별시,성동구,"매주 월요일, 법정공휴일",08:00-23:00,09:00-20:00,09:00-18:00,5,14,서울특별시 성동구 뚝섬로 1길 43,02-2204-7592,https://www.sdlib.or.kr/SS/,37.5454289206,127.0469470775
성동구립무지개도서관,공공도서관,서울특별시,성동구,"매주 월요일, 법정공휴일",09:00-21:00,09:00-21:00,09:00-21:00,5,14,서울특별시 성동구 고산자로 270,02-2286-6025,http://www.sdlib.or.kr/rainbow,37.5634235900,127.0369663587
성동구립용답도서관,공공도서관,서울특별시,성동구,"매주 월요일, 법정공휴일",07:00-22:00,09:00-20:00,09:00-18:00,5,14,서울특별시 성동구 용답 중앙3길 10,02-2204-6470,https://www.sdlib.or.kr/YD/,37.5666999281,127.051314
성동구립금호도서관,공공도서관,서울특별시,성동구,"매주 월요일, 법정공휴일",07:00-22:00,09:00-20:00,09:00-18:00,5,14,서울특별시 성동구 난계로 20,02-2204-6450,https://www.sdlib.or.kr/KH/,37.5541284626,127.0248931731
성동구립도서관,공공도서관,서울특별시,성동구,"매주 월요일, 법정공휴일",07:00-24:00,07:00-24:00,09:00-18:00,5,14,서울특별시 성동구 고산자로 10길9,02-2204-6420,https://www.sdlib.or.kr/SD/,37.5591787050,127.0349587296
성동자활센터푸른하늘공부방청소년작은도서관,공공도서관,서울특별시,성동구,"주말, 법정공휴일",10:00-20:00,00:00-00:00,00:00-00:00,3,14,서울특별시 성동구 독서당로 272 금호대우임대아파트 관리사무소 지하 3층 (옥수동),070-4920-8859,http://sdjh.or.kr/,37.546026,127.019520
평강마을도서관,작은도서관,서울특별시,광진구,매주 일요일,09:00-18:00,09:00-18:00,00:00-00:00,2,21,서울특별시 광진구 자양번영로4길 13(자양동),02-453-6238,,37.5315743763,127.0760916014
푸른꿈도서관,작은도서관,서울특별시,광진구,없음,10:00-18:00,10:00-18:00,00:00-00:00,3,7,서울특별시 광진구 자양로32길 53(구의동),02-446-8411,,37.5443638879,127.0880267748
광장현대파크빌도서관,작은도서관,서울특별시,광진구,"매주 토요일, 일요일",09:00-22:00,00:00-00:00,00:00-00:00,0,0,서울특별시 광진구 아차산로 549(광장동),02-458-7480,,37.5433581622,127.1017445096
중곡교회작은도서관,작은도서관,서울특별시,광진구,"매주 월요일, 일요일",11:00-17:00,11:00-17:00,00:00-00:00,2,7,서울특별시 광진구 긴고랑로36길 56(중곡동),02-452-4985,,37.5569649607,127.0907849728
아름드리작은도서관,작은도서관,서울특별시,광진구,"매주 토요일, 일요일",09:00-18:00,00:00-00:00,00:00-00:00,3,7,서울특별시 광진구 워커힐로 93(구의동),02-446-1237,,37.5505369520,127.0979156802
어린이도서관주영심나무,작은도서관,서울특별시,광진구,"매주 토요일, 일요일",13:00-18:00,00:00-00:00,00:00-00:00,0,0,서울특별시 광진구 용마산로1길91(중곡동),02-457-8822,,37.5562458875,127.0835680922
아차산아래작은도서관놀자,작은도서관,서울특별시,광진구,"매주 월요일, 일요일",10:00-19:00,12:00-18:00,00:00-00:00,3,7,서울특별시 광진구 자양로50가길 45(구의동),02-2272-2011,,37.5538554450,127.0944524651
하람도서관,작은도서관,서울특별시,광진구,"매주 월요일, 토요일, 일요일",10:00-17:00,00:00-00:00,00:00-00:00,3,14,서울특별시 광진구 용마산로 16길 18(중곡동),02-475-7791,,37.5621277199,127.0883464750
운룡도서관,작은도서관,서울특별시,광진구,"매주 토요일, 일요일",10:00-18:00,00:00-00:00,00:00-00:00,3,14,서울특별시 광진구 자양로43길 85(중곡동),02-454-3431,,37.5541981838,127.0893601832
더바움문화예술작은도서관,작은도서관,서울특별시,광진구,매주 일요일,11:00-19:00,11:00-18:00,00:00-00:00,5,7,서울특별시 광진구 구의로 39(구의동),02-443-6366,,37.5414145366,127.0897296411
성신비전스쿨도서관,작은도서관,서울특별시,광진구,매주 월요일,11:00-17:00,10:00-18:00,00:00-00:00,3,14,서울특별시 광진구 동일로 160(화양동),02-463-5959,,37.5464609950,127.0666556281
이룸도서관,작은도서관,서울특별시,광진구,없음,13:00-18:00,13:00-18:00,00:00-00:00,3,14,서울특별시 광진구 용마산로 49(중곡동),02-446-0691,,37.5579872960,127.0875991442
사람아이앤지작은도서관,작은도서관,서울특별시,광진구,매주 일요일,10:30-20:30,10:30-20:30,00:00-00:00,3,7,서울특별시 광진구 천호대로 691(구의동),02-823-4514,,37.5499364826,127.0916862939
샘터작은도서관,작은도서관,서울특별시,광진구,"매주 토요일, 일요일",13:00-19:00,13:00-19:00,00:00-00:00,3,7,서울특별시 광진구 용마산로24길 10(중곡동),02-446-0191,,37.5651522013,127.0873539922
국제문학작은도서관,작은도서관,서울특별시,광진구,매주 일요일,13:00-17:00,13:00-17:00,00:00-00:00,3,7,서울특별시 광진구 광나루로15길 41(군자동),,,37.5501281270,127.0696600373
사하라작은도서관,작은도서관,서울특별시,광진구,"매주 토요일, 일요일",13:00-17:00,00:00-00:00,00:00-00:00,3,7,서울특별시 광진구 광장로 78(광장동),02-453-7068,,37.5476110610,127.1056385177
광장동새마을작은도서관,작은도서관,서울특별시,광진구,"매주 토요일, 일요일, 공휴일",12:00-16:00,00:00-00:00,00:00-00:00,3,7,서울특별시 광진구 광장로 52(광장동),02-458-8379,,37.5468817706,127.1030121682
자양1동새마을작은도서관,작은도서관,서울특별시,광진구,"매주 토요일, 일요일, 공휴일",13:00-17:00,00:00-00:00,00:00-00:00,5,7,서울특별시 광진구 자양로13길 37(자양동),02-446-0135,,37.5344965979,127.0823942981
자양2동새마을작은도서관,작은도서관,서울특별시,광진구,"매주 토요일, 일요일, 공휴일",10:00-18:00,00:00-00:00,00:00-00:00,5,7,서울특별시 광진구 자양로3가길 26(자양동),02-498-9963,,37.5288008634,127.0843882252
자양3동새마을작은도서관,작은도서관,서울특별시,광진구,"매주 토요일, 일요일, 공휴일",09:00-17:00,00:00-00:00,00:00-00:00,4,7,서울특별시 광진구 뚝섬로 568(자양동),02-458-4525,,37.5338324938,127.0729033288
자양4동새마을작은도서관,작은도서관,서울특별시,광진구,"매주 토요일, 일요일, 공휴일",13:00-17:00,00:00-00:00,00:00-00:00,3,7,서울특별시 광진구 아차산로24길 17(자양동),02-462-0395,,37.5402629812,127.0651112650
화양동새마을작은도서관,작은도서관,서울특별시,광진구,"매주 토요일, 일요일, 공휴일",13:00-17:00,00:00-00:00,00:00-00:00,3,7,서울특별시 광진구 능동로17길 39(화양동),02-461-2638,,37.5465375591,127.0713178828
군자동새마을작은도서관,작은도서관,서울특별시,광진구,"매주 토요일, 일요일, 공휴일",13:30-17:30,00:00-00:00,00:00-00:00,3,7,서울특별시 광진구 군자로 151(군자동),02-465-9082,,37.5551590639,127.0758892294
자양전통시장작은도서관,작은도서관,서울특별시,광진구,"매주 월요일, 일요일",09:00-18:00,09:00-18:00,00:00-00:00,2,14,서울특별시 광진구 뚝섬로47길 45-2(자양동),02-6349-0809,,37.5343834620,127.0791900066
날마다자라는나무,작은도서관,서울특별시,광진구,매주 일요일,14:00-20:00,14:00-20:00,00:00-00:00,4,14,서울특별시 광진구 자양번영로4길 8(자양동),02-455-0614,,37.5313871777,127.0757655767
새빛작은도서관,작은도서관,서울특별시,광진구,"매주 토요일, 일요일",10:00-18:00,00:00-00:00,00:00-00:00,5,7,서울특별시 광진구 아차산로46가길 23(자양동),02-3436-6852,,37.5363239233,127.0822560095
예드림작은도서관,작은도서관,서울특별시,광진구,매주 일요일,10:00-17:00,10:00-17:00,00:00-00:00,5,7,서울특별시 광진구 구의로61(구의동),02-6408-0014,,37.5434143912,127.0902072894
홍은도담도서관,공공도서관,서울특별시,서대문구,매주 월요일 및 법정공휴일(일요일제외),09:00-22:00,09:00-17:00,00:00-00:00,7,14,서울특별시 서대문구 홍은중앙로 129,02-360-8640,http://lib.sdm.or.kr,37.601701,126.9489543635
알음알음작은도서관,작은도서관,서울특별시,서대문구,"일요일, 법정공휴일",09:00-18:00,10:00-17:00,00:00-00:00,7,14,"서울특별시 서대문구 경기대로 40, 충현동자치회관",02-330-8164,http://lib.sdm.or.kr,37.562901,126.9623774124
하늘샘작은도서관,작은도서관,서울특별시,서대문구,"토·일요일, 법정공휴일",09:00-18:00,00:00-00:00,00:00-00:00,7,14,"서울특별시 서대문구 독립문로 27, 천연보건분소 1층",02-330-8334,http://lib.sdm.or.kr,37.5696038711,126.9613145543
북아현마을 북카페,작은도서관,서울특별시,서대문구,"토·일요일, 법정공휴일",09:00-18:00,00:00-00:00,00:00-00:00,7,14,"서울특별시 서대문구 북아현로 24, 북아현동주민센터 3층",02-330-8672,http://lib.sdm.or.kr,37.559456,126.9570370835
아이누리작은도서관,작은도서관,서울특별시,서대문구,"일요일, 법정공휴일",09:00-18:00,10:00-17:00,00:00-00:00,7,14,"서울특별시 서대문구 증가로 13-10, 연희동자치회관",02-330-8775,http://lib.sdm.or.kr,37.5693016535,126.9308744982
햇살작은도서관,작은도서관,서울특별시,서대문구,"토·일요일, 법정공휴일",09:00-18:00,00:00-00:00,00:00-00:00,7,14,"서울특별시 서대문구 세검정로1길 45, 홍은1동 자치회관 2층",02-330-8461,http://lib.sdm.or.kr,37.5932353499,126.9439055833
행복작은도서관,작은도서관,서울특별시,서대문구,"토·일요일, 법정공휴일",09:00-18:00,00:00-00:00,00:00-00:00,7,14,"서울특별시 서대문구 모래내로 334, 홍은2동주민센터 3층",02-330-8788,http://lib.sdm.or.kr,37.5801082537,126.9341521459
논골작은도서관,작은도서관,서울특별시,서대문구,"일요일, 법정공휴일",09:00-18:00,10:00-17:00,00:00-00:00,7,14,"서울특별시 서대문구 증가로 13-10, 연희동자치회관",02-391-8789,http://lib.sdm.or.kr,37.5693016535,126.9308744982
새싹작은도서관,작은도서관,서울특별시,서대문구,"일요일, 법정공휴일",09:00-18:00,10:00-17:00,00:00-00:00,7,14,"서울특별시 서대문구 통일로27길 19, 홍제1동 자치회관",02-330-8663,http://lib.sdm.or.kr,37.5831643081,126.9484100520
꿈이있는작은도서관,작은도서관,서울특별시,서대문구,"토·일요일, 법정공휴일",09:00-18:00,00:00-00:00,00:00-00:00,7,14,"서울특별시 서대문구 통일로34길 27, 홍제2동주민센터 2층",02-330-8453,http://lib.sdm.or.kr,37.5861055644,126.9493681257
문화촌어린이도서관,작은도서관,서울특별시,서대문구,"일요일, 법정공휴일",09:00-18:00,10:00-17:00,00:00-00:00,7,14,"서울특별시 서대문구 세검정로4길 32, 홍제3동주민센터 3층",02-330-8991,http://lib.sdm.or.kr,37.593746,126.9496935704
파랑새작은도서관,작은도서관,서울특별시,서대문구,"일요일, 법정공휴일",09:00-18:00,09:00-12:00,00:00-00:00,7,14,"서울특별시 서대문구 모래내로 15길 37, 남가좌1동주민센터 2층",02-330-8992,http://lib.sdm.or.kr,37.5732734312,126.9197817255
늘푸른열린작은도서관,작은도서관,서울특별시,서대문구,"토·일요일, 법정공휴일",09:00-18:00,00:00-00:00,00:00-00:00,7,14,"서울특별시 서대문구 수색로 100-55, 북가좌1동주민센터 2층",02-330-8554,http://lib.sdm.or.kr,37.5743692999,126.9101357434
가슴따뜻한작은도서관,작은도서관,서울특별시,서대문구,"일요일, 법정공휴일",09:00-18:00,10:00-14:00,00:00-00:00,7,14,"서울특별시 서대문구 응암로1길 10, 북가좌2동주민센터 2층",02-330-8652,http://lib.sdm.or.kr,37.581453,126.9111777976
이팝꽃향기작은도서관,작은도서관,서울특별시,서대문구,"일요일, 법정공휴일",09:00-18:00,09:00-17:00,00:00-00:00,7,14,서울특별시 서대문구 불광천길 204,02-302-9798,http://lib.sdm.or.kr,37.5837366469,126.9109486980
